<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
NYMEX.NG;D;09/11/10;000000;4.1990000
NYMEX.NG;D;10/11/10;000000;4.1140000
NYMEX.NG;D;11/11/10;000000;3.9050000
NYMEX.NG;D;12/11/10;000000;3.8080000
NYMEX.NG;D;14/11/10;000000;3.7960000
NYMEX.NG;D;15/11/10;000000;3.8510000
NYMEX.NG;D;16/11/10;000000;3.8180000
NYMEX.NG;D;17/11/10;000000;4.0120000
NYMEX.NG;D;18/11/10;000000;4.0080000
NYMEX.NG;D;19/11/10;000000;4.1680000
NYMEX.NG;D;21/11/10;000000;4.1820000
NYMEX.NG;D;22/11/10;000000;4.2690000
NYMEX.NG;D;23/11/10;000000;4.2520000
NYMEX.NG;D;24/11/10;000000;4.2400000
NYMEX.NG;D;26/11/10;000000;4.3910000
NYMEX.NG;D;28/11/10;000000;4.4370000
NYMEX.NG;D;29/11/10;000000;4.2120000
NYMEX.NG;D;30/11/10;000000;4.2170000
NYMEX.NG;D;01/12/10;000000;4.2940000
NYMEX.NG;D;02/12/10;000000;4.3380000
NYMEX.NG;D;03/12/10;000000;4.3180000
NYMEX.NG;D;05/12/10;000000;4.3920000
NYMEX.NG;D;06/12/10;000000;4.4900000
NYMEX.NG;D;07/12/10;000000;4.3980000
NYMEX.NG;D;08/12/10;000000;4.6000000
NYMEX.NG;D;09/12/10;000000;4.4130000
NYMEX.NG;D;10/12/10;000000;4.4240000
NYMEX.NG;D;13/12/10;000000;4.3800000
NYMEX.NG;D;14/12/10;000000;4.2480000
NYMEX.NG;D;15/12/10;000000;4.2360000
NYMEX.NG;D;16/12/10;000000;4.0220000
NYMEX.NG;D;17/12/10;000000;4.0560000
NYMEX.NG;D;19/12/10;000000;4.0220000
NYMEX.NG;D;20/12/10;000000;4.2290000
NYMEX.NG;D;21/12/10;000000;4.0580000
NYMEX.NG;D;22/12/10;000000;4.0970000
NYMEX.NG;D;23/12/10;000000;4.0680000
NYMEX.NG;D;26/12/10;000000;4.0190000
NYMEX.NG;D;27/12/10;000000;4.0940000
NYMEX.NG;D;28/12/10;000000;4.2590000
NYMEX.NG;D;29/12/10;000000;4.3240000
NYMEX.NG;D;30/12/10;000000;4.3220000
NYMEX.NG;D;31/12/10;000000;4.3920000
NYMEX.NG;D;02/01/11;000000;4.5420000
NYMEX.NG;D;03/01/11;000000;4.6390000
NYMEX.NG;D;04/01/11;000000;4.6010000
NYMEX.NG;D;05/01/11;000000;4.5520000
NYMEX.NG;D;06/01/11;000000;4.3940000
NYMEX.NG;D;07/01/11;000000;4.4190000
NYMEX.NG;D;09/01/11;000000;4.4140000
NYMEX.NG;D;10/01/11;000000;4.3650000
NYMEX.NG;D;11/01/11;000000;4.4800000
NYMEX.NG;D;12/01/11;000000;4.4840000
NYMEX.NG;D;13/01/11;000000;4.4150000
NYMEX.NG;D;14/01/11;000000;4.4850000
NYMEX.NG;D;16/01/11;000000;4.4960000
NYMEX.NG;D;17/01/11;000000;4.5240000
NYMEX.NG;D;18/01/11;000000;4.4450000
NYMEX.NG;D;19/01/11;000000;4.5540000
NYMEX.NG;D;20/01/11;000000;4.7190000
NYMEX.NG;D;21/01/11;000000;4.7220000
NYMEX.NG;D;23/01/11;000000;4.8030000
NYMEX.NG;D;24/01/11;000000;4.5950000
NYMEX.NG;D;25/01/11;000000;4.4600000
NYMEX.NG;D;26/01/11;000000;4.4700000
