date;euro;gas;gold;rosneft;sber;usd;benz;pshen;aeroflot
02.01.2015;68.3681;2.958;1189.8;196.75;56.37;56.2376;1.443;581.2;33.21
03.01.2015;68.3681;2.958;1189.8;196.75;56.37;56.2376;1.443;581.2;33.21
04.01.2015;68.3681;3.122;1196.4;196.75;56.37;56.2376;1.42;587.4;33.21
05.01.2015;68.3681;2.934;1206;196.75;56.37;56.2376;1.3838;590.4;33.21
06.01.2015;68.3681;2.917;1213.7;200.3;58.28;56.2376;1.3365;590;33.07
07.01.2015;68.3681;2.837;1209.9;200.3;58.28;56.2376;1.3405;578;33.07
08.01.2015;68.3681;2.989;1212.2;214.95;65.7;56.2376;1.3495;563;35.17
09.01.2015;68.3681;2.963;1223.4;206.6;63.1;56.2376;1.326;563.6;34
10.01.2015;68.3681;2.963;1223.4;206.6;63.1;56.2376;1.326;563.6;34
11.01.2015;68.3681;2.918;1229.2;206.6;63.1;56.2376;1.3146;564.2;34
12.01.2015;68.3681;2.819;1235.9;204;62.9;56.2376;1.2695;558.6;34.45
13.01.2015;74.3551;2.964;1227.8;204.9;60.31;62.7363;1.2558;547;35
14.01.2015;76.7735;3.277;1229.5;209.5;60.05;64.8425;1.3505;544;36.55
15.01.2015;77.9629;3.129;1257.6;219.9;61.8;66.0983;1.3044;535.6;36.65
16.01.2015;76.3352;3.085;1280.3;226;61.99;64.8337;1.358;532.6;36.05
17.01.2015;75.8623;3.085;1280.3;226;61.99;65.1738;1.358;532.6;36.05
18.01.2015;75.8623;3.03;1277.4;226;61.99;65.1738;1.358;532.6;36.05
19.01.2015;75.8623;2.984;1277.1;225.3;61.8;65.1738;1.3454;532.4;36.34
20.01.2015;75.174;2.949;1300.5;227;60.8;64.9732;1.3255;542.6;37.2
21.01.2015;75.2735;3.03;1291.8;234.6;62.8;64.9862;1.3244;539.2;38.1
22.01.2015;75.8218;2.904;1295.1;241.8;64.35;65.5558;1.3545;532.2;39.55
23.01.2015;75.7724;2.967;1294.1;243.9;64.45;65.4;1.346;530;40.15
24.01.2015;71.9067;2.967;1294.1;243.9;64.45;63.393;1.346;530;40.15
25.01.2015;71.9067;2.932;1292.3;243.9;64.45;63.393;1.3333;532.4;40.15
26.01.2015;71.9067;2.939;1278.5;237.25;60.49;63.393;1.3149;518.4;38.26
27.01.2015;73.5633;2.907;1291.2;239;61.2;65.5937;1.3587;518.4;38
28.01.2015;76.2922;2.852;1282.5;231.5;60.63;67.8153;1.3519;504.2;38.11
29.01.2015;76.2629;2.71;1261.3;226.55;60.5;67.1506;1.3618;508;37.3
30.01.2015;77.569;2.675;1283.7;229.35;61.5;68.7303;1.4152;502.6;38.25
31.01.2015;78.1105;2.675;1283.7;229.35;61.5;68.9291;1.4152;502.6;38.25
01.02.2015;78.1105;2.664;1280.6;229.35;61.5;68.9291;1.455;501.4;38.25
02.02.2015;78.1105;2.697;1276.2;230.55;61.4;68.9291;1.56;496;37.34
03.02.2015;78.79;2.75;1263.1;238.35;62;69.664;1.5876;517.4;37.55
04.02.2015;76.8271;2.669;1272.4;239;61.04;67.7727;1.4809;511;37.09
05.02.2015;75.0415;2.62;1268.8;251;62.41;65.447;1.5509;527.2;37.75
06.02.2015;77.9356;2.571;1233.3;261;64.31;68.6113;1.565;527;38
07.02.2015;75.6591;2.571;1233.3;261;64.31;66.0432;1.565;527;38
08.02.2015;75.6591;2.675;1238.3;261;64.31;66.0432;1.5697;530.6;38
09.02.2015;75.6591;2.634;1244.7;257;65.57;66.0432;1.5619;527.2;37.6
10.02.2015;74.5833;2.712;1238.5;257.05;65;65.7817;1.5604;518.6;37.83
11.02.2015;74.1382;2.821;1222.1;265.35;65.12;65.4469;1.5457;522.6;38
12.02.2015;74.7386;2.745;1229.5;274.05;67.21;66.0585;1.6099;522.2;39.39
13.02.2015;74.8311;2.796;1227.9;290.2;70.6;66.0994;1.6215;533;40.4
14.02.2015;74.3675;2.796;1227.9;290.2;70.6;65.0862;1.6215;533;40.4
15.02.2015;74.3675;2.851;1231.8;290.2;70.6;65.0862;1.6322;533;40.4
16.02.2015;74.3675;2.846;1228;279.7;70;65.0862;1.6326;532.6;40.41
17.02.2015;71.5426;2.756;1209.1;275.95;72.45;62.6632;1.5818;539.2;40.15
18.02.2015;71.3243;2.847;1216.3;281.45;76.4;62.8353;1.5631;522.4;40.98
19.02.2015;71.08;2.851;1207.7;275.75;73.78;62.4001;1.623;523;39.93
20.02.2015;70.9408;2.939;1203.4;274;74.75;62.1307;1.6415;507;40
21.02.2015;70.0315;2.939;1203.4;274;74.75;61.7235;1.6415;507;40
22.02.2015;70.0315;3.011;1203.2;274;74.75;61.7235;1.664;508.2;40
23.02.2015;70.0315;2.87;1200.9;274;74.75;61.7235;1.6328;505.4;40
24.02.2015;70.0315;2.922;1209.4;268.65;73.7;61.7235;1.6125;501.6;39.6
25.02.2015;71.9422;2.873;1210;263.45;74.2;63.5083;1.721;497.6;38.99
26.02.2015;71.1655;2.687;1209.9;263.85;75.95;62.5906;1.726;499.6;39.5
27.02.2015;68.9797;2.71;1213.7;265.85;75.91;60.7109;1.8;513;39.19
28.02.2015;68.6857;2.71;1213.7;265.85;75.91;61.2718;1.8;513;39.19
01.03.2015;68.6857;2.695;1221.7;265.85;75.91;61.2718;1.9699;516.2;39.19
02.03.2015;68.6857;2.677;1209.6;269.7;76.2;61.2718;1.925;500.2;39.5
03.03.2015;69.5424;2.737;1207.7;277;75.55;62.2248;1.9393;504.6;39.89
04.03.2015;69.8487;2.787;1203.5;264.95;72.31;62.3649;1.928;493;38.55
05.03.2015;69.1138;2.846;1198.2;269.6;72.7;61.8745;1.9017;481.4;38.47
06.03.2015;68.3086;2.849;1168.2;263.5;73.25;61.8457;1.8823;482.4;38.96
07.03.2015;66.1012;2.849;1168.2;263.5;73.25;59.9938;1.8823;482.4;38.96
08.03.2015;66.1012;2.745;1170;263.5;73.25;59.9938;1.8732;488.2;38.96
09.03.2015;66.1012;2.703;1160.2;263.5;73.25;59.9938;1.8752;490.2;38.96
10.03.2015;66.1012;2.715;1160.7;253;69.8;59.9938;1.8196;496.2;36.65
11.03.2015;65.5242;2.82;1152.2;251.45;70.68;60.6649;1.8328;503;36.65
12.03.2015;66.9168;2.738;1158.5;247.7;70.79;62.6797;1.8008;507.6;38.45
13.03.2015;64.6232;2.721;1158.4;241.3;67.87;60.9595;1.756;502;37.18
14.03.2015;64.965;2.721;1158.4;241.3;67.87;61.3167;1.756;502;37.18
15.03.2015;64.965;2.716;1159.4;241.3;67.87;61.3167;1.7555;497;37.18
16.03.2015;64.965;2.759;1154.1;236.7;65.57;61.3167;1.7269;517;36.5
17.03.2015;65.4063;2.835;1149.5;237;64.65;62.1497;1.7224;502.2;35.01
18.03.2015;65.4314;2.913;1169.7;243.4;65.26;61.751;1.7862;515.4;35.1
19.03.2015;65.0108;2.834;1170;237.05;64.9;61.3483;1.7728;515.6;35
20.03.2015;64.1446;2.784;1181.7;239.3;67;59.8308;1.7906;530;33.5
21.03.2015;64.0504;2.784;1181.7;239.3;67;60.0341;1.7906;530;33.5
22.03.2015;64.0504;2.731;1182.3;239.3;67;60.0341;1.7841;534.4;33.5
23.03.2015;64.0504;2.758;1185.8;239.95;65;60.0341;1.8042;527.6;34
24.03.2015;64.1473;2.738;1188.5;244;65.6;59.4452;1.797;526.2;34.24
25.03.2015;64.3425;2.742;1198.9;242.7;64.8;58.771;1.8592;521.6;33.6
26.03.2015;62.7651;2.655;1201.9;237.1;62.85;57.3879;1.8556;500.6;32.5
27.03.2015;62.0811;2.59;1198.3;237.25;61;56.4271;1.7961;507.6;32.7
28.03.2015;62.5655;2.59;1198.3;237.25;61;57.7279;1.7961;507.6;32.7
29.03.2015;62.5655;2.623;1193.1;237.25;61;57.7279;1.7982;512.6;32.7
30.03.2015;62.5655;2.633;1181.7;247.5;63.01;57.7279;1.7927;529.6;34.04
31.03.2015;63.3695;2.655;1187.1;252.15;62.88;58.4643;1.7766;516.6;34
01.04.2015;62.0487;2.603;1203.3;261.35;64.5;57.65;1.8187;523;36.14
02.04.2015;62.7476;2.699;1202.5;262.55;65.92;58.3536;1.7717;536.2;35.76
03.04.2015;61.6919;2.713;1200.9;263.7;65.5;56.9902;1.7613;536.2;35.76
04.04.2015;61.7363;2.713;1200.9;263.7;65.5;56.7534;1.7613;536.2;35.76
05.04.2015;61.7363;2.678;1217.1;263.7;65.5;56.7534;1.7849;540.2;35.76
06.04.2015;61.7363;2.668;1213.5;266.15;68.99;56.7534;1.8327;527.6;36.5
07.04.2015;62.0377;2.651;1210.7;264.1;69.6;56.5161;1.8267;530.4;36.6
08.04.2015;60.4124;2.629;1196.6;263.7;69.4;55.3328;1.7464;524;35.75
09.04.2015;58.7003;2.542;1196.6;258.55;72;54.027;1.7648;519.2;35.1
10.04.2015;56.5251;2.509;1207.8;256.95;71.5;52.5424;1.8097;526.4;38
11.04.2015;54.2749;2.509;1207.8;256.95;71.5;51.0678;1.8097;526.4;38
12.04.2015;54.2749;2.489;1203.8;256.95;71.5;51.0678;1.8096;517.4;38
13.04.2015;54.2749;2.521;1198.3;255.5;74.1;51.0678;1.8138;503;37.13
14.04.2015;55.5201;2.501;1192.7;249.5;74.05;52.422;1.8551;496.2;37.7
15.04.2015;54.8387;2.593;1202.3;254.4;76.49;51.9749;1.9332;492.4;38.5
16.04.2015;53.6598;2.685;1198.4;259.25;76.5;50.5033;1.9258;488;39.16
17.04.2015;52.9087;2.641;1203.3;256;72.5;49.6749;1.9369;489.2;38.28
18.04.2015;54.5163;2.641;1203.3;256;72.5;50.5295;1.9369;489.2;38.28
19.04.2015;54.5163;2.585;1202.7;256;72.5;50.5295;1.9504;492;38.28
20.04.2015;54.5163;2.551;1196.4;260.5;73.5;50.5295;1.9279;496.2;37.75
21.04.2015;55.5496;2.562;1199.7;259.7;75.24;51.5207;1.8741;499.4;37.72
22.04.2015;57.5998;2.589;1188.8;252.4;73.9;53.9728;1.9241;501.2;38.99
23.04.2015;57.7226;2.533;1190.6;249.1;75.8;53.6555;1.9946;501.6;38.65
24.04.2015;55.1255;2.533;1179.9;258.2;75.75;51.6011;2.0071;488.4;39.2
25.04.2015;54.659;2.533;1179.9;258.2;75.75;50.2473;2.0071;488.4;39.2
26.04.2015;54.659;2.472;1181.8;258.2;75.75;50.2473;2.01;488.6;39.2
27.04.2015;54.659;2.472;1199.5;256;75.2;50.2473;1.9934;474.4;39.33
28.04.2015;55.8747;2.523;1209.6;256.55;75.7;51.469;1.9938;477.2;39
29.04.2015;56.9016;2.594;1202.6;255;75.2;52.3041;2.0084;485.4;39.5
30.04.2015;56.806;2.723;1182.1;256.5;76.9;51.7029;2.0473;473.6;38.15
01.05.2015;57.1578;2.769;1177.4;256.5;76.9;51.1388;2.0414;474;38.15
02.05.2015;57.1578;2.769;1177.4;256.5;76.9;51.1388;2.0414;474;38.15
03.05.2015;57.1578;2.77;1182.7;256.5;76.9;51.1388;2.0413;473.4;38.15
04.05.2015;57.1578;2.804;1185.8;256.5;76.9;51.1388;2.0324;471.6;38.15
05.05.2015;57.1578;2.778;1195;261.5;80.21;51.1388;2.085;469;40.2
06.05.2015;57.4093;2.769;1186.9;259.9;79.2;51.7574;2.0253;479.6;40.41
07.05.2015;56.1843;2.731;1183.3;255.25;76.5;49.9816;1.9883;473.6;40.02
08.05.2015;57.2207;2.864;1187.3;259.45;75.5;50.3615;1.998;481.4;40.7
09.05.2015;56.8971;2.864;1187.3;259.45;75.5;50.7511;1.998;481.4;40.7
10.05.2015;56.8971;2.9;1187.3;259.45;75.5;50.7511;1.9914;479.4;40.7
11.05.2015;56.8971;2.802;1182.7;259.45;75.5;50.7511;1.99;479.2;40.7
12.05.2015;56.8971;2.908;1192.4;258.35;75.19;50.7511;2.0463;483;40.5
13.05.2015;57.1102;2.941;1213.4;252.45;75.24;50.914;2.0378;482.4;41.49
14.05.2015;55.7138;3.003;1219.1;255.7;74.31;49.5366;2.0594;514.4;41.09
15.05.2015;57.1383;3.017;1223;257.45;75.05;50.0774;2.0545;511;40.61
16.05.2015;56.9881;3.017;1223;257.45;75.05;50.0115;2.0545;511;40.61
17.05.2015;56.9881;3.008;1224;257.45;75.05;50.0115;2.06;514;40.61
18.05.2015;56.9881;3.014;1221.4;256.1;75.36;50.0115;2.041;521.2;40.52
19.05.2015;56.103;2.956;1207.8;252.25;73.35;49.2175;2.0131;509;39.9
20.05.2015;55.1085;2.924;1211.5;245.9;71.6;49.1777;2.0372;514.2;38.85
21.05.2015;55.2441;2.957;1207.4;245.65;73.25;49.7919;2.0815;526.2;39.28
22.05.2015;55.5714;2.885;1205.4;249.9;74.35;49.9204;2.068;515.2;41.2
23.05.2015;55.5508;2.885;1205.4;249.9;74.35;49.7901;2.068;515.2;41.2
24.05.2015;55.5508;2.851;1203.2;249.9;74.35;49.7901;2.0652;515.2;41.2
25.05.2015;55.5508;2.841;1204.6;244.6;74.46;49.7901;2.074;517.6;41.1
26.05.2015;54.7477;2.826;1187.8;245.15;74.67;49.8613;2.0026;493;40.23
27.05.2015;54.8412;2.838;1187.5;247.5;74.23;50.3223;1.965;487.2;40.4
28.05.2015;55.6757;2.715;1189.5;245.8;73.6;51.0178;1.9995;486.4;40.75
29.05.2015;57.1433;2.642;1190.3;234;73.5;52.2907;2.0858;477;41.1
30.05.2015;58.0145;2.642;1190.3;234;73.5;52.9716;2.0858;477;41.1
31.05.2015;58.0145;2.619;1191.9;234;73.5;52.9716;2.0519;476;41.1
01.06.2015;58.0145;2.652;1188.4;236;72.65;52.9716;2.045;494;40.53
02.06.2015;57.702;2.689;1193.1;237.5;73.92;52.8213;2.0504;514.4;40
03.06.2015;58.6037;2.636;1184.4;233.1;71.72;53.4413;2.046;509;39.3
04.06.2015;59.113;2.627;1177.5;236.25;71.25;53.059;1.9931;519.2;40.07
05.06.2015;61.9471;2.593;1171.8;236.75;70.61;54.9908;2.0236;517;39.8
06.06.2015;63.3221;2.593;1171.8;236.75;70.61;56.2463;2.0236;517;39.8
07.06.2015;63.3221;2.637;1171.3;236.75;70.61;56.2463;2.0193;521;39.8
08.06.2015;63.3221;2.701;1177.1;239.6;69.17;56.2463;2.0105;530.4;40
09.06.2015;62.5053;2.864;1179.7;245;70.21;56.0435;2.1038;535.4;40.8
10.06.2015;63.0721;2.888;1186.1;246;71.51;55.91;2.139;512.4;41.1
11.06.2015;62.2064;2.796;1182.4;245.2;72.55;54.8219;2.118;502.6;39.78
12.06.2015;61.4754;2.764;1180.8;245.2;72.55;54.5285;2.1174;503.6;39.78
13.06.2015;61.4754;2.764;1180.8;245.2;72.55;54.5285;2.1174;503.6;39.78
14.06.2015;61.4754;2.811;1180.2;245.2;72.55;54.5285;2.1114;499;39.78
15.06.2015;61.4754;2.92;1185.8;243.4;71.8;54.5285;2.1056;498;39.45
16.06.2015;62.1045;2.902;1179.7;245.7;73.5;55.2679;2.1457;497.6;39.7
17.06.2015;61.104;2.848;1186.8;245.9;72.81;54.0409;2.0968;495.2;39.27
18.06.2015;60.7452;2.766;1199.5;245;72.98;53.8999;2.1038;492.2;38.97
19.06.2015;60.6417;2.82;1199.8;250;71.56;53.3301;2.0521;492.4;37.9
20.06.2015;60.913;2.82;1199.8;250;71.56;53.8006;2.0521;492.4;37.9
21.06.2015;60.913;2.75;1198.7;250;71.56;53.8006;2.0619;493.4;37.9
22.06.2015;60.913;2.724;1185.1;251.6;72;53.8006;2.0251;512;38.78
23.06.2015;60.8567;2.721;1177.1;250;72.01;53.5569;2.0788;524.2;39.04
24.06.2015;61.0546;2.771;1177.1;246.05;71.98;54.2081;2.0541;522.6;38.72
25.06.2015;60.5852;2.834;1173.7;238.55;71.42;54.0746;2.0355;539;38.3
26.06.2015;61.1986;2.773;1173.7;229.9;70.6;54.6026;2.0419;568;39.16
27.06.2015;61.4066;2.773;1173.7;229.9;70.6;54.8126;2.0419;568;39.16
28.06.2015;61.4066;2.739;1182.1;229.9;70.6;54.8126;2.0266;572;39.16
29.06.2015;61.4066;2.791;1176.3;229.65;70.2;54.8126;2.02;587.2;38
30.06.2015;61.5206;2.815;1173.6;232;72.35;55.524;2.0325;604;38.24
01.07.2015;62.3803;2.812;1167.2;232;71;55.8413;2.0151;590.6;37.3
02.07.2015;61.6556;2.839;1166.2;231.2;70.54;55.4756;2.034;590.4;37
03.07.2015;61.5661;2.77;1167.8;228.4;70.67;55.6555;2.0015;590.4;37.05
04.07.2015;61.7492;2.77;1167.8;228.4;70.67;55.6049;2.0015;590.4;37.05
05.07.2015;61.7492;2.761;1166.6;228.4;70.67;55.6049;1.9896;581;37.05
06.07.2015;61.7492;2.772;1166.5;222.8;68.45;55.6049;1.9463;593;36.67
07.07.2015;62.4246;2.703;1153;220.5;68.77;56.4112;1.9588;581.2;36.75
08.07.2015;63.0441;2.689;1156.6;219;67.73;57.2192;2.0155;582.4;38
09.07.2015;63.0822;2.743;1160.5;223.6;69.35;57.2174;2.044;577.2;38.05
10.07.2015;63.043;2.77;1162.3;227;71.06;56.9803;2.031;575;38.07
11.07.2015;62.9474;2.77;1162.3;227;71.06;56.6685;2.031;575;38.07
12.07.2015;62.9474;2.802;1159;227;71.06;56.6685;1.9948;572;38.07
13.07.2015;62.9474;2.872;1154.1;231.5;72.94;56.6685;1.9276;580.6;38.1
14.07.2015;62.9819;2.84;1154.5;228.8;73.9;56.6079;1.9286;567.2;38.94
15.07.2015;62.6239;2.923;1146.1;230.5;74;56.9774;1.8689;567.6;38.96
16.07.2015;62.3986;2.864;1143.3;233.9;74.21;56.6642;1.9001;558.2;39.55
17.07.2015;62.1841;2.888;1132.3;232;75.52;56.9504;1.932;554.4;39.55
18.07.2015;61.9183;2.888;1132.3;232;75.52;56.8423;1.932;554.4;39.55
19.07.2015;61.9183;2.829;1106.7;232;75.52;56.8423;1.9343;546.4;39.55
20.07.2015;61.9183;2.831;1102.9;227.2;74.1;56.8423;1.9253;530.2;38.82
21.07.2015;61.6929;2.88;1092.7;227.05;75.55;56.8336;1.902;522.6;39.1
22.07.2015;61.7622;2.874;1097.9;226.95;74.6;57.0025;1.8642;519.6;39
23.07.2015;62.3948;2.799;1082.3;223.2;72.7;57.0232;1.8619;523;39.33
24.07.2015;62.933;2.776;1098.5;220.6;70.45;57.3578;1.8294;512.2;39.13
25.07.2015;63.609;2.776;1098.5;220.6;70.45;58.0374;1.8294;512.2;39.13
26.07.2015;63.609;2.756;1097;220.6;70.45;58.0374;1.8232;507;39.13
27.07.2015;63.609;2.79;1094.6;220.5;68.48;58.0374;1.8099;504.2;38.6
28.07.2015;65.083;2.841;1096;222.9;69.55;58.7816;1.7954;510;38.12
29.07.2015;66.6248;2.873;1091.7;229;71.2;60.2231;1.8375;496;38.97
30.07.2015;65.9882;2.778;1083.4;230.1;72.2;59.7665;1.8281;500.2;39.22
31.07.2015;64.6478;2.714;1095;236.7;72.3;58.9906;1.841;498.2;39.35
01.08.2015;66.0002;2.714;1095;236.7;72.3;60.3458;1.841;498.2;39.35
02.08.2015;66.0002;2.741;1094.8;236.7;72.3;60.3458;1.7646;497.2;39.35
03.08.2015;66.0002;2.781;1083.6;233.05;71.1;60.3458;1.6855;502.2;39.3
04.08.2015;68.577;2.812;1085.8;233.05;72.3;62.4677;1.7034;497.2;39.3
05.08.2015;68.9961;2.771;1083.5;236.15;73.49;62.9182;1.674;499;40.5
